,REF_BACEN,NU_ORDEM,DT_EMISSAO,DT_VENCIMENTO,CD_ESTADO,CD_EMPREENDIMENTO,idPrograma,idIrrigacao,CD_TIPO_AGRICULTURA,idCiclo,CD_TIPO_CULTIVO,idGrao,DT_FIM_COLHEITA,DT_FIM_PLANTIO,DT_INIC_COLHEITA,DT_INIC_PLANTIO,DT_COMUNICACAO,idCultivar,idSolo,idEvento
9500,512042248,1,27/05/2021,15/03/2022,PR,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,24/09/2021,05/26/2021 ,24/09/2021,26/05/2021,07/10/2021,99.0,3.0,17.0
9501,512450618,1,03/08/2021,20/07/2022,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,16/04/2022,12/20/2021 ,01/04/2022,16/12/2021,12/04/2022,99.0,3.0,48.0
9504,512621818,2,25/08/2021,07/02/2023,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,10/05/2022,12/31/2021 ,10/03/2022,28/11/2021,25/03/2022,99.0,9.0,48.0
9536,506381160,1,21/03/2018,17/08/2018,RS,"1,20E+13",1.0,1.0,3.0,22.0,2.0,8.0,10/05/2018,01/20/2018 ,01/05/2018,10/01/2018,08/05/2018,1.0,3.0,48.0
9553,510004613,1,20/04/2020,01/12/2020,PR,"1,20E+13",50.0,1.0,3.0,22.0,0.0,8.0,02/10/2020,05/13/2020 ,01/10/2020,12/05/2020,18/09/2020,1.0,3.0,24.0
9554,512738266,1,14/09/2021,20/06/2022,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,28/03/2022,12/18/2021 ,25/03/2022,15/12/2021,13/05/2022,2.0,2.0,48.0
9577,513167436,1,30/11/2021,03/11/2022,RS,"1,20E+13",50.0,1.0,5.0,22.0,0.0,8.0,05/06/2022,02/20/2022 ,30/05/2022,15/02/2022,03/06/2022,3.0,3.0,17.0
9587,508830394,2,14/08/2019,07/02/2021,RS,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,15/04/2020,12/30/2019 ,15/03/2020,16/12/2019,24/03/2020,3.0,3.0,48.0
9594,507224993,1,23/08/2018,20/08/2019,SP,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,10/03/2019,10/30/2018 ,10/02/2019,01/10/2018,29/01/2019,1.0,3.0,48.0
9604,512502719,1,10/08/2021,07/08/2026,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,20/03/2022,09/30/2021 ,01/02/2022,01/09/2021,21/12/2021,3.0,2.0,48.0
9606,512531126,1,13/08/2021,23/07/2022,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,30/04/2022,12/09/2021,08/03/2022,10/11/2021,29/12/2021,3.0,3.0,48.0
9631,510093445,1,13/05/2020,17/10/2021,MS,"1,20E+13",50.0,1.0,7.0,22.0,0.0,8.0,20/02/2021,11/25/2020 ,01/02/2021,25/10/2020,15/03/2021,9.0,1.0,48.0
9665,512440904,1,02/08/2021,26/07/2022,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,30/04/2022,12/30/2021 ,20/03/2022,01/11/2021,16/03/2022,3.0,3.0,48.0
9683,508910843,2,23/08/2019,21/08/2020,RS,"1,20E+13",1.0,1.0,3.0,22.0,2.0,8.0,30/05/2020,10/15/2019 ,15/05/2020,01/09/2019,13/02/2020,1.0,1.0,48.0
9728,512470569,1,05/08/2021,04/08/2022,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,20/04/2022,11/30/2021 ,15/03/2022,01/11/2021,20/04/2022,99.0,3.0,48.0
9730,511539462,1,05/02/2021,24/12/2021,PR,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,25/09/2021,05/20/2021 ,08/09/2021,01/05/2021,16/09/2021,1.0,3.0,24.0
9737,509496142,1,05/12/2019,28/10/2020,PR,"1,20E+13",50.0,1.0,7.0,22.0,2.0,8.0,31/08/2020,02/28/2020 ,10/08/2020,20/02/2020,14/05/2020,6.0,2.0,48.0
9739,512310688,1,16/07/2021,15/06/2022,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,30/04/2022,12/15/2021 ,01/03/2022,15/10/2021,18/01/2022,99.0,9.0,48.0
9757,506437154,1,02/04/2018,23/04/2019,MS,"1,20E+13",999.0,1.0,3.0,22.0,2.0,8.0,28/08/2018,03/05/2018,10/08/2018,27/02/2018,05/07/2018,1.0,3.0,48.0
9779,504955943,1,28/06/2017,19/07/2018,RS,"1,20E+13",50.0,1.0,3.0,22.0,2.0,8.0,30/11/2017,06/30/2017 ,01/11/2017,01/06/2017,24/10/2017,3.0,3.0,17.0
9784,512115978,1,14/06/2021,15/02/2022,PR,"1,20E+13",1.0,1.0,3.0,22.0,3.0,3.0,07/12/2021,07/30/2021 ,17/10/2021,09/06/2021,11/10/2021,1.0,3.0,17.0
9785,513491839,1,17/02/2022,30/04/2023,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,12/11/2022,07/15/2022 ,01/11/2022,15/06/2022,24/11/2022,1.0,3.0,24.0
9806,508778089,1,07/08/2019,04/07/2020,RS,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,30/04/2020,11/06/2019,15/04/2020,30/10/2019,19/03/2020,2.0,2.0,48.0
9814,507792537,2,30/11/2018,21/02/2020,SP,"1,20E+13",1.0,1.0,3.0,22.0,1.0,8.0,30/05/2019,11/30/2018 ,01/05/2019,01/11/2018,11/02/2019,3.0,1.0,48.0
9841,511119264,1,04/11/2020,13/01/2022,PR,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,25/07/2021,02/20/2021 ,26/05/2021,15/02/2021,05/07/2021,99.0,3.0,24.0
9843,512250646,1,07/07/2021,03/01/2023,PR,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,15/05/2022,10/30/2021 ,01/05/2022,05/10/2021,04/02/2022,1.0,3.0,48.0
9853,506360810,1,15/03/2018,16/11/2018,PR,"1,20E+13",50.0,1.0,3.0,24.0,2.0,8.0,02/09/2018,04/21/2018 ,01/09/2018,20/04/2018,01/08/2018,2.0,3.0,48.0
9858,506527974,1,23/04/2018,18/02/2019,RS,"1,20E+13",1.0,1.0,3.0,22.0,2.0,8.0,30/11/2018,07/31/2018 ,01/10/2018,15/05/2018,23/10/2018,3.0,9.0,17.0
9871,512437985,1,02/08/2021,10/07/2022,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,10/04/2022,11/05/2021,20/03/2022,25/10/2021,25/02/2022,99.0,3.0,48.0
9872,512271789,1,12/07/2021,20/04/2022,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,30/01/2022,09/15/2021 ,10/01/2022,15/08/2021,29/12/2021,1.0,3.0,48.0
9912,512955516,1,19/10/2021,02/08/2022,SC,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,10/04/2022,11/05/2021,03/04/2022,03/11/2021,23/03/2022,6.0,3.0,48.0
9913,512357971,1,22/07/2021,20/07/2022,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,30/04/2022,12/10/2021,05/03/2022,25/10/2021,17/02/2022,99.0,9.0,48.0
9921,511571169,1,12/02/2021,27/09/2021,PR,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,25/06/2021,02/20/2021 ,21/06/2021,16/02/2021,04/06/2021,1.0,3.0,48.0
9929,512632655,1,26/08/2021,18/02/2023,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,30/04/2022,11/30/2021 ,01/04/2022,01/11/2021,09/03/2022,1.0,3.0,48.0
9931,509305558,1,29/10/2019,20/10/2020,PR,"1,20E+13",50.0,1.0,7.0,22.0,2.0,8.0,30/08/2020,02/28/2020 ,10/07/2020,20/02/2020,21/08/2020,1.0,3.0,17.0
9933,508261237,1,18/04/2019,15/04/2020,PR,"1,20E+13",1.0,1.0,3.0,22.0,2.0,3.0,02/10/2019,05/10/2019,02/10/2019,10/05/2019,30/07/2019,1.0,3.0,24.0
9936,508870589,1,20/08/2019,15/06/2020,SC,"1,20E+13",1.0,1.0,3.0,22.0,1.0,8.0,17/03/2020,08/30/2019 ,17/01/2020,01/07/2019,29/10/2019,11.0,3.0,31.0
9938,512605373,1,24/08/2021,27/07/2022,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,30/04/2022,12/15/2021 ,01/03/2022,01/11/2021,22/02/2022,2.0,9.0,48.0
9941,512282334,1,13/07/2021,20/06/2022,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,20/03/2022,12/10/2021,18/02/2022,10/11/2021,28/01/2022,1.0,3.0,48.0
9945,512246141,1,07/07/2021,15/09/2022,PR,"1,20E+13",1.0,1.0,7.0,22.0,0.0,3.0,07/02/2022,10/05/2021,07/02/2022,05/10/2021,19/01/2022,1.0,3.0,48.0
9951,513597971,1,18/03/2022,18/02/2023,SE,"1,20E+13",1.0,0.0,0.0,0.0,0.0,0.0,18/12/2022,04/18/2022 ,18/11/2022,18/03/2022,25/08/2022,1.0,2.0,48.0
9964,508756288,1,02/08/2019,20/07/2025,RS,"1,20E+13",1.0,1.0,3.0,22.0,1.0,0.0,21/05/2020,,21/03/2020,,14/01/2020,11.0,9.0,48.0
9975,513227813,1,10/12/2021,22/02/2023,PR,"1,20E+13",50.0,1.0,7.0,22.0,0.0,8.0,27/06/2022,02/22/2022 ,22/06/2022,20/02/2022,02/06/2022,1.0,3.0,110.0
9983,9497461,1,24/01/2017,13/04/2018,PR,"1,20E+13",50.0,1.0,7.0,22.0,2.0,8.0,31/08/2017,02/20/2017 ,01/07/2017,14/02/2017,30/05/2017,1.0,2.0,79.0
9992,512266577,1,12/07/2021,01/07/2022,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,20/04/2022,11/20/2021 ,01/04/2022,01/11/2021,18/02/2022,3.0,3.0,48.0
10019,512653274,1,30/08/2021,20/06/2022,PR,"1,20E+13",50.0,1.0,7.0,22.0,0.0,8.0,20/04/2022,12/10/2021,20/02/2022,10/10/2021,02/03/2022,99.0,3.0,48.0
10056,508875746,1,20/08/2019,17/08/2020,RS,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,30/04/2020,11/30/2019 ,15/03/2020,01/11/2019,10/03/2020,3.0,3.0,48.0
10112,513213529,1,09/12/2021,30/07/2022,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,30/04/2022,12/20/2021 ,30/03/2022,12/12/2021,07/03/2022,3.0,3.0,48.0
10117,508711123,1,26/07/2019,15/06/2020,RS,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,30/03/2020,11/21/2019 ,30/01/2020,22/09/2019,18/03/2020,1.0,3.0,48.0
10121,512242656,1,07/07/2021,15/06/2022,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,30/03/2022,11/20/2021 ,27/02/2022,20/10/2021,19/04/2022,2.0,3.0,48.0
10129,506777883,1,14/06/2018,15/05/2019,PR,"1,20E+13",1.0,1.0,3.0,22.0,2.0,3.0,14/11/2018,06/22/2018 ,14/11/2018,22/06/2018,18/10/2018,2.0,3.0,17.0
10143,510435997,1,21/07/2020,15/05/2021,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,17/02/2021,10/30/2020 ,29/12/2020,10/09/2020,26/03/2021,1.0,3.0,48.0
10161,508430317,1,28/05/2019,02/01/2020,PR,"1,20E+13",1.0,1.0,3.0,22.0,2.0,8.0,03/10/2019,05/31/2019 ,02/10/2019,30/05/2019,19/09/2019,1.0,3.0,48.0
10171,511597971,1,22/02/2021,15/08/2021,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,02/06/2021,02/27/2021 ,30/05/2021,24/02/2021,29/04/2021,2.0,3.0,48.0
10178,512686573,1,03/09/2021,15/05/2022,PR,"1,20E+13",1.0,1.0,7.0,22.0,3.0,3.0,17/02/2022,10/15/2021 ,12/02/2022,10/10/2021,20/01/2022,1.0,3.0,48.0
10191,513877827,1,23/05/2022,22/08/2023,SE,"1,20E+13",1.0,0.0,3.0,0.0,0.0,8.0,30/12/2022,06/10/2022,01/12/2022,20/04/2022,29/07/2022,1.0,3.0,17.0
10207,512645076,1,27/08/2021,20/07/2022,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,24/04/2022,09/30/2021 ,10/03/2022,25/09/2021,04/03/2022,99.0,9.0,48.0
10240,506618097,1,14/05/2018,12/02/2019,RS,"1,20E+13",1.0,1.0,3.0,22.0,2.0,8.0,30/12/2018,06/30/2018 ,01/10/2018,14/05/2018,03/10/2018,3.0,9.0,24.0
10241,512435017,1,30/07/2021,13/09/2022,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,01/05/2022,12/01/2021,01/03/2022,01/10/2021,23/02/2022,99.0,9.0,48.0
10252,506891059,1,10/07/2018,01/11/2019,PR,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,28/02/2019,10/17/2018 ,05/02/2019,17/10/2018,01/02/2019,1.0,3.0,48.0
10312,9865780,1,25/04/2017,27/08/2018,RS,"1,20E+13",1.0,1.0,3.0,22.0,2.0,8.0,30/11/2017,06/30/2017 ,01/11/2017,01/06/2017,23/10/2017,3.0,3.0,17.0
10314,512359485,1,22/07/2021,24/03/2022,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,15/12/2021,09/05/2021,07/12/2021,01/09/2021,29/11/2021,1.0,3.0,48.0
10340,510538258,1,03/08/2020,28/07/2021,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,30/01/2021,08/30/2020 ,15/01/2021,10/08/2020,28/12/2020,3.0,2.0,48.0
10352,506318800,1,06/03/2018,26/05/2019,RS,"1,20E+13",1.0,1.0,3.0,22.0,2.0,8.0,28/10/2018,05/15/2018 ,10/10/2018,15/04/2018,05/11/2018,99.0,3.0,17.0
10353,508711693,2,26/07/2019,25/05/2020,RS,"1,20E+13",1.0,1.0,3.0,1.0,1.0,0.0,30/03/2020,05/30/2019 ,01/03/2020,01/05/2019,06/01/2020,3.0,2.0,48.0
10357,512272018,1,12/07/2021,07/07/2027,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,15/04/2022,11/30/2021 ,15/03/2022,15/10/2021,03/03/2022,3.0,3.0,48.0
10365,512301737,1,15/07/2021,12/07/2022,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,30/04/2022,11/30/2021 ,20/03/2022,25/10/2021,19/04/2022,3.0,3.0,48.0
10373,512265858,1,09/07/2021,18/09/2022,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,30/03/2022,12/01/2021,01/03/2022,01/11/2021,06/04/2022,99.0,9.0,48.0
10377,512380477,1,26/07/2021,15/06/2022,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,30/03/2022,11/05/2021,28/01/2022,05/09/2021,21/12/2021,2.0,3.0,48.0
10411,514245962,1,25/07/2022,15/03/2023,PR,"1,20E+13",1.0,1.0,7.0,22.0,3.0,3.0,24/12/2022,09/05/2022,24/12/2022,05/09/2022,19/12/2022,1.0,3.0,48.0
10425,512406160,1,28/07/2021,05/07/2022,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,05/04/2022,10/20/2021 ,05/02/2022,01/09/2021,04/01/2022,99.0,9.0,48.0
10438,512495285,1,09/08/2021,22/05/2022,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,20/02/2022,09/15/2021 ,20/01/2022,15/08/2021,30/12/2021,99.0,9.0,48.0
10442,510530697,1,31/07/2020,12/05/2021,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,10/02/2021,09/10/2020,10/01/2021,10/08/2020,23/11/2020,99.0,9.0,48.0
10444,508934573,1,27/08/2019,15/07/2020,PR,"1,20E+13",1.0,1.0,3.0,22.0,1.0,0.0,16/05/2020,08/20/2019 ,06/05/2020,10/08/2019,01/04/2020,1.0,3.0,48.0
